country,number_of_hours,low_upper_band,medium_upper_band
ASEAN (Ember),1,195,393
ASEAN (Ember),2,389,786
ASEAN (Ember),3,583,1179
ASEAN (Ember),4,778,1571
ASEAN (Ember),5,972,1964
ASEAN (Ember),6,1166,2357
ASEAN (Ember),7,1360,2749
ASEAN (Ember),8,1555,3142
ASEAN (Ember),9,1749,3535
ASEAN (Ember),10,1943,3928
ASEAN (Ember),11,2137,4320
ASEAN (Ember),12,2332,4713
ASEAN (Ember),13,2526,5106
ASEAN (Ember),14,2720,5498
ASEAN (Ember),15,2914,5891
ASEAN (Ember),16,3109,6284
ASEAN (Ember),17,3303,6677
ASEAN (Ember),18,3497,7069
ASEAN (Ember),19,3691,7462
ASEAN (Ember),20,3886,7855
ASEAN (Ember),21,4080,8247
ASEAN (Ember),22,4274,8640
ASEAN (Ember),23,4468,9033
ASEAN (Ember),24,4663,9426
Afghanistan,1,49,98
Afghanistan,2,97,196
Afghanistan,3,146,294
Afghanistan,4,194,392
Afghanistan,5,242,489
Afghanistan,6,291,587
Afghanistan,7,339,685
Afghanistan,8,387,783
Afghanistan,9,436,880
Afghanistan,10,484,978
Afghanistan,11,532,1076
Afghanistan,12,581,1174
Afghanistan,13,629,1271
Afghanistan,14,678,1369
Afghanistan,15,726,1467
Afghanistan,16,774,1565
Afghanistan,17,823,1662
Afghanistan,18,871,1760
Afghanistan,19,919,1858
Afghanistan,20,968,1956
Afghanistan,21,1016,2053
Afghanistan,22,1064,2151
Afghanistan,23,1113,2249
Afghanistan,24,1161,2347
Africa,1,172,347
Africa,2,343,694
Africa,3,515,1040
Africa,4,686,1387
Africa,5,858,1733
Africa,6,1029,2080
Africa,7,1200,2426
Africa,8,1372,2773
Africa,9,1543,3119
Africa,10,1715,3466
Africa,11,1886,3812
Africa,12,2057,4159
Africa,13,2229,4505
Africa,14,2400,4852
Africa,15,2572,5198
Africa,16,2743,5545
Africa,17,2914,5891
Africa,18,3086,6238
Africa,19,3257,6584
Africa,20,3429,6931
Africa,21,3600,7277
Africa,22,3771,7624
Africa,23,3943,7970
Africa,24,4114,8317
Africa (EI),1,172,347
Africa (EI),2,343,694
Africa (EI),3,515,1040
Africa (EI),4,686,1387
Africa (EI),5,858,1733
Africa (EI),6,1029,2080
Africa (EI),7,1200,2426
Africa (EI),8,1372,2773
Africa (EI),9,1543,3119
Africa (EI),10,1715,3466
Africa (EI),11,1886,3812
Africa (EI),12,2057,4159
Africa (EI),13,2229,4505
Africa (EI),14,2400,4852
Africa (EI),15,2572,5198
Africa (EI),16,2743,5545
Africa (EI),17,2914,5891
Africa (EI),18,3086,6238
Africa (EI),19,3257,6584
Africa (EI),20,3429,6931
Africa (EI),21,3600,7277
Africa (EI),22,3771,7624
Africa (EI),23,3943,7970
Africa (EI),24,4114,8317
Africa (Ember),1,178,359
Africa (Ember),2,355,718
Africa (Ember),3,533,1076
Africa (Ember),4,710,1435
Africa (Ember),5,887,1794
Africa (Ember),6,1065,2152
Africa (Ember),7,1242,2511
Africa (Ember),8,1420,2869
Africa (Ember),9,1597,3228
Africa (Ember),10,1774,3587
Africa (Ember),11,1952,3945
Africa (Ember),12,2129,4304
Africa (Ember),13,2307,4662
Africa (Ember),14,2484,5021
Africa (Ember),15,2661,5380
Africa (Ember),16,2839,5738
Africa (Ember),17,3016,6097
Africa (Ember),18,3194,6455
Africa (Ember),19,3371,6814
Africa (Ember),20,3548,7173
Africa (Ember),21,3726,7531
Africa (Ember),22,3903,7890
Africa (Ember),23,4080,8249
Africa (Ember),24,4258,8607
Albania,1,2,4
Albania,2,4,7
Albania,3,5,11
Albania,4,7,14
Albania,5,9,17
Albania,6,10,21
Albania,7,12,24
Albania,8,14,27
Albania,9,15,31
Albania,10,17,34
Albania,11,19,37
Albania,12,20,41
Albania,13,22,44
Albania,14,24,48
Albania,15,25,51
Albania,16,27,54
Albania,17,29,58
Albania,18,30,61
Albania,19,32,64
Albania,20,34,68
Albania,21,35,71
Albania,22,37,74
Albania,23,39,78
Albania,24,40,81
Algeria,1,2,4
Algeria,2,4,7
Algeria,3,5,10
Algeria,4,7,13
Algeria,5,8,16
Algeria,6,10,20
Algeria,7,12,23
Algeria,8,13,26
Algeria,9,15,29
Algeria,10,16,32
Algeria,11,18,36
Algeria,12,19,39
Algeria,13,21,42
Algeria,14,23,45
Algeria,15,24,48
Algeria,16,26,52
Algeria,17,27,55
Algeria,18,29,58
Algeria,19,30,61
Algeria,20,32,64
Algeria,21,34,67
Algeria,22,35,71
Algeria,23,37,74
Algeria,24,38,77
American Samoa,1,178,359
American Samoa,2,356,718
American Samoa,3,533,1077
American Samoa,4,711,1436
American Samoa,5,888,1795
American Samoa,6,1066,2154
American Samoa,7,1244,2513
American Samoa,8,1421,2872
American Samoa,9,1599,3231
American Samoa,10,1776,3590
American Samoa,11,1954,3949
American Samoa,12,2131,4308
American Samoa,13,2309,4667
American Samoa,14,2487,5026
American Samoa,15,2664,5385
American Samoa,16,2842,5744
American Samoa,17,3019,6103
American Samoa,18,3197,6462
American Samoa,19,3375,6821
American Samoa,20,3552,7180
American Samoa,21,3730,7539
American Samoa,22,3907,7898
American Samoa,23,4085,8257
American Samoa,24,4262,8616
Antigua and Barbuda,1,180,364
Antigua and Barbuda,2,360,727
Antigua and Barbuda,3,539,1090
Antigua and Barbuda,4,719,1453
Antigua and Barbuda,5,899,1816
Antigua and Barbuda,6,1078,2179
Antigua and Barbuda,7,1258,2542
Antigua and Barbuda,8,1437,2905
Antigua and Barbuda,9,1617,3268
Antigua and Barbuda,10,1797,3631
Antigua and Barbuda,11,1976,3995
Antigua and Barbuda,12,2156,4358
Antigua and Barbuda,13,2335,4721
Antigua and Barbuda,14,2515,5084
Antigua and Barbuda,15,2695,5447
Antigua and Barbuda,16,2874,5810
Antigua and Barbuda,17,3054,6173
Antigua and Barbuda,18,3234,6536
Antigua and Barbuda,19,3413,6899
Antigua and Barbuda,20,3593,7262
Antigua and Barbuda,21,3772,7626
Antigua and Barbuda,22,3952,7989
Antigua and Barbuda,23,4132,8352
Antigua and Barbuda,24,4311,8715
Argentina,1,145,293
Argentina,2,290,585
Argentina,3,434,877
Argentina,4,579,1169
Argentina,5,723,1461
Argentina,6,868,1753
Argentina,7,1012,2046
Argentina,8,1157,2338
Argentina,9,1301,2630
Argentina,10,1446,2922
Argentina,11,1590,3214
Argentina,12,1735,3506
Argentina,13,1879,3798
Argentina,14,2024,4091
Argentina,15,2168,4383
Argentina,16,2313,4675
Argentina,17,2457,4967
Argentina,18,2602,5259
Argentina,19,2746,5551
Argentina,20,2891,5843
Argentina,21,3035,6136
Argentina,22,3180,6428
Argentina,23,3324,6720
Argentina,24,3469,7012
Armenia,1,191,386
Armenia,2,381,771
Armenia,3,572,1156
Armenia,4,762,1541
Armenia,5,953,1926
Armenia,6,1143,2311
Armenia,7,1334,2696
Armenia,8,1524,3081
Armenia,9,1715,3466
Armenia,10,1905,3851
Armenia,11,2096,4236
Armenia,12,2286,4621
Armenia,13,2477,5006
Armenia,14,2667,5391
Armenia,15,2858,5777
Armenia,16,3048,6162
Armenia,17,3239,6547
Armenia,18,3429,6932
Armenia,19,3620,7317
Armenia,20,3810,7702
Armenia,21,4001,8087
Armenia,22,4191,8472
Armenia,23,4382,8857
Armenia,24,4572,9242
Aruba,1,152,306
Aruba,2,303,612
Aruba,3,454,918
Aruba,4,605,1223
Aruba,5,757,1529
Aruba,6,908,1835
Aruba,7,1059,2141
Aruba,8,1210,2446
Aruba,9,1362,2752
Aruba,10,1513,3058
Aruba,11,1664,3364
Aruba,12,1815,3669
Aruba,13,1967,3975
Aruba,14,2118,4281
Aruba,15,2269,4587
Aruba,16,2420,4892
Aruba,17,2572,5198
Aruba,18,2723,5504
Aruba,19,2874,5810
Aruba,20,3025,6115
Aruba,21,3177,6421
Aruba,22,3328,6727
Aruba,23,3479,7033
Aruba,24,3630,7338
Asia,1,210,424
Asia,2,419,847
Asia,3,629,1271
Asia,4,838,1694
Asia,5,1048,2117
Asia,6,1257,2541
Asia,7,1466,2964
Asia,8,1676,3387
Asia,9,1885,3811
Asia,10,2095,4234
Asia,11,2304,4657
Asia,12,2513,5081
Asia,13,2723,5504
Asia,14,2932,5927
Asia,15,3142,6351
Asia,16,3351,6774
Asia,17,3560,7197
Asia,18,3770,7621
Asia,19,3979,8044
Asia,20,4189,8467
Asia,21,4398,8891
Asia,22,4607,9314
Asia,23,4817,9737
Asia,24,5026,10161
Asia (Ember),1,221,446
Asia (Ember),2,442,892
Asia (Ember),3,662,1338
Asia (Ember),4,883,1784
Asia (Ember),5,1103,2230
Asia (Ember),6,1324,2675
Asia (Ember),7,1544,3121
Asia (Ember),8,1765,3567
Asia (Ember),9,1985,4013
Asia (Ember),10,2206,4459
Asia (Ember),11,2426,4904
Asia (Ember),12,2647,5350
Asia (Ember),13,2867,5796
Asia (Ember),14,3088,6242
Asia (Ember),15,3308,6688
Asia (Ember),16,3529,7133
Asia (Ember),17,3749,7579
Asia (Ember),18,3970,8025
Asia (Ember),19,4191,8471
Asia (Ember),20,4411,8917
Asia (Ember),21,4632,9363
Asia (Ember),22,4852,9808
Asia (Ember),23,5073,10254
Asia (Ember),24,5293,10700
Asia Pacific (EI),1,213,430
Asia Pacific (EI),2,426,860
Asia Pacific (EI),3,638,1290
Asia Pacific (EI),4,851,1720
Asia Pacific (EI),5,1064,2150
Asia Pacific (EI),6,1276,2580
Asia Pacific (EI),7,1489,3010
Asia Pacific (EI),8,1702,3440
Asia Pacific (EI),9,1914,3870
Asia Pacific (EI),10,2127,4300
Asia Pacific (EI),11,2340,4730
Asia Pacific (EI),12,2552,5160
Asia Pacific (EI),13,2765,5589
Asia Pacific (EI),14,2978,6019
Asia Pacific (EI),15,3190,6449
Asia Pacific (EI),16,3403,6879
Asia Pacific (EI),17,3616,7309
Asia Pacific (EI),18,3828,7739
Asia Pacific (EI),19,4041,8169
Asia Pacific (EI),20,4254,8599
Asia Pacific (EI),21,4466,9029
Asia Pacific (EI),22,4679,9459
Asia Pacific (EI),23,4892,9889
Asia Pacific (EI),24,5104,10319
Australia,1,204,412
Australia,2,408,823
Australia,3,611,1235
Australia,4,815,1646
Australia,5,1018,2058
Australia,6,1222,2469
Australia,7,1425,2881
Australia,8,1629,3292
Australia,9,1832,3704
Australia,10,2036,4115
Australia,11,2240,4527
Australia,12,2443,4938
Australia,13,2647,5350
Australia,14,2850,5761
Australia,15,3054,6173
Australia,16,3257,6584
Australia,17,3461,6996
Australia,18,3664,7407
Australia,19,3868,7819
Australia,20,4072,8230
Australia,21,4275,8642
Australia,22,4479,9053
Australia,23,4682,9465
Australia,24,4886,9876
Austria,1,69,139
Austria,2,138,278
Austria,3,206,417
Austria,4,275,556
Austria,5,344,694
Austria,6,412,833
Austria,7,481,972
Austria,8,550,1111
Austria,9,618,1249
Austria,10,687,1388
Austria,11,756,1527
Austria,12,824,1666
Austria,13,893,1804
Austria,14,962,1943
Austria,15,1030,2082
Austria,16,1099,2221
Austria,17,1167,2360
Austria,18,1236,2498
Austria,19,1305,2637
Austria,20,1373,2776
Austria,21,1442,2915
Austria,22,1511,3053
Austria,23,1579,3192
Austria,24,1648,3331
Azerbaijan,1,1,1
Azerbaijan,2,1,2
Azerbaijan,3,2,3
Azerbaijan,4,2,4
Azerbaijan,5,3,5
Azerbaijan,6,3,6
Azerbaijan,7,4,7
Azerbaijan,8,4,8
Azerbaijan,9,5,9
Azerbaijan,10,5,10
Azerbaijan,11,5,10
Azerbaijan,12,6,11
Azerbaijan,13,6,12
Azerbaijan,14,7,13
Azerbaijan,15,7,14
Azerbaijan,16,8,15
Azerbaijan,17,8,16
Azerbaijan,18,9,17
Azerbaijan,19,9,18
Azerbaijan,20,9,19
Azerbaijan,21,10,20
Azerbaijan,22,10,20
Azerbaijan,23,11,21
Azerbaijan,24,11,22
Bahamas,1,178,359
Bahamas,2,356,718
Bahamas,3,533,1077
Bahamas,4,711,1436
Bahamas,5,888,1795
Bahamas,6,1066,2154
Bahamas,7,1244,2513
Bahamas,8,1421,2872
Bahamas,9,1599,3231
Bahamas,10,1776,3590
Bahamas,11,1954,3949
Bahamas,12,2131,4308
Bahamas,13,2309,4667
Bahamas,14,2487,5026
Bahamas,15,2664,5385
Bahamas,16,2842,5744
Bahamas,17,3019,6103
Bahamas,18,3197,6462
Bahamas,19,3375,6821
Bahamas,20,3552,7180
Bahamas,21,3730,7539
Bahamas,22,3907,7898
Bahamas,23,4085,8257
Bahamas,24,4262,8616
Bangladesh,1,186,375
Bangladesh,2,371,750
Bangladesh,3,556,1124
Bangladesh,4,742,1499
Bangladesh,5,927,1873
Bangladesh,6,1112,2248
Bangladesh,7,1298,2623
Bangladesh,8,1483,2997
Bangladesh,9,1668,3372
Bangladesh,10,1853,3746
Bangladesh,11,2039,4121
Bangladesh,12,2224,4495
Bangladesh,13,2409,4870
Bangladesh,14,2595,5245
Bangladesh,15,2780,5619
Bangladesh,16,2965,5994
Bangladesh,17,3150,6368
Bangladesh,18,3336,6743
Bangladesh,19,3521,7117
Bangladesh,20,3706,7492
Bangladesh,21,3892,7867
Bangladesh,22,4077,8241
Bangladesh,23,4262,8616
Bangladesh,24,4447,8990
Barbados,1,181,365
Barbados,2,361,729
Barbados,3,541,1094
Barbados,4,721,1458
Barbados,5,902,1822
Barbados,6,1082,2187
Barbados,7,1262,2551
Barbados,8,1442,2915
Barbados,9,1623,3280
Barbados,10,1803,3644
Barbados,11,1983,4009
Barbados,12,2163,4373
Barbados,13,2344,4737
Barbados,14,2524,5102
Barbados,15,2704,5466
Barbados,16,2884,5830
Barbados,17,3065,6195
Barbados,18,3245,6559
Barbados,19,3425,6924
Barbados,20,3605,7288
Barbados,21,3786,7652
Barbados,22,3966,8017
Barbados,23,4146,8381
Barbados,24,4326,8745
Belarus,1,54,108
Belarus,2,107,216
Belarus,3,161,324
Belarus,4,214,432
Belarus,5,267,540
Belarus,6,321,648
Belarus,7,374,756
Belarus,8,427,864
Belarus,9,481,971
Belarus,10,534,1079
Belarus,11,588,1187
Belarus,12,641,1295
Belarus,13,694,1403
Belarus,14,748,1511
Belarus,15,801,1619
Belarus,16,854,1727
Belarus,17,908,1835
Belarus,18,961,1942
Belarus,19,1014,2050
Belarus,20,1068,2158
Belarus,21,1121,2266
Belarus,22,1175,2374
Belarus,23,1228,2482
Belarus,24,1281,2590
Belgium,1,281,567
Belgium,2,561,1133
Belgium,3,841,1699
Belgium,4,1121,2265
Belgium,5,1401,2831
Belgium,6,1681,3398
Belgium,7,1961,3964
Belgium,8,2241,4530
Belgium,9,2521,5096
Belgium,10,2801,5662
Belgium,11,3081,6229
Belgium,12,3361,6795
Belgium,13,3641,7361
Belgium,14,3922,7927
Belgium,15,4202,8493
Belgium,16,4482,9060
Belgium,17,4762,9626
Belgium,18,5042,10192
Belgium,19,5322,10758
Belgium,20,5602,11324
Belgium,21,5882,11891
Belgium,22,6162,12457
Belgium,23,6442,13023
Belgium,24,6722,13589
Belize,1,167,337
Belize,2,333,673
Belize,3,500,1010
Belize,4,666,1346
Belize,5,833,1683
Belize,6,999,2019
Belize,7,1165,2356
Belize,8,1332,2692
Belize,9,1498,3028
Belize,10,1665,3365
Belize,11,1831,3701
Belize,12,1998,4038
Belize,13,2164,4374
Belize,14,2330,4711
Belize,15,2497,5047
Belize,16,2663,5384
Belize,17,2830,5720
Belize,18,2996,6056
Belize,19,3163,6393
Belize,20,3329,6729
Belize,21,3495,7066
Belize,22,3662,7402
Belize,23,3828,7739
Belize,24,3995,8075
Benin,1,180,362
Benin,2,359,724
Benin,3,538,1086
Benin,4,717,1448
Benin,5,896,1810
Benin,6,1075,2172
Benin,7,1254,2534
Benin,8,1433,2896
Benin,9,1612,3258
Benin,10,1791,3620
Benin,11,1970,3982
Benin,12,2149,4344
Benin,13,2328,4706
Benin,14,2507,5068
Benin,15,2686,5430
Benin,16,2866,5792
Benin,17,3045,6154
Benin,18,3224,6516
Benin,19,3403,6878
Benin,20,3582,7240
Benin,21,3761,7602
Benin,22,3940,7964
Benin,23,4119,8326
Benin,24,4298,8688
Bhutan,1,0,0
Bhutan,2,0,0
Bhutan,3,0,0
Bhutan,4,0,0
Bhutan,5,0,0
Bhutan,6,0,0
Bhutan,7,0,0
Bhutan,8,0,0
Bhutan,9,0,0
Bhutan,10,0,0
Bhutan,11,0,0
Bhutan,12,0,0
Bhutan,13,0,0
Bhutan,14,0,0
Bhutan,15,0,0
Bhutan,16,0,0
Bhutan,17,0,0
Bhutan,18,0,0
Bhutan,19,0,0
Bhutan,20,0,0
Bhutan,21,0,0
Bhutan,22,0,0
Bhutan,23,0,0
Bhutan,24,0,0
Bolivia,1,128,259
Bolivia,2,256,517
Bolivia,3,384,775
Bolivia,4,511,1033
Bolivia,5,639,1291
Bolivia,6,767,1549
Bolivia,7,894,1808
Bolivia,8,1022,2066
Bolivia,9,1150,2324
Bolivia,10,1277,2582
Bolivia,11,1405,2840
Bolivia,12,1533,3098
Bolivia,13,1661,3356
Bolivia,14,1788,3615
Bolivia,15,1916,3873
Bolivia,16,2044,4131
Bolivia,17,2171,4389
Bolivia,18,2299,4647
Bolivia,19,2427,4905
Bolivia,20,2554,5164
Bolivia,21,2682,5422
Bolivia,22,2810,5680
Bolivia,23,2938,5938
Bolivia,24,3065,6196
Bosnia and Herzegovina,1,193,390
Bosnia and Herzegovina,2,386,779
Bosnia and Herzegovina,3,578,1169
Bosnia and Herzegovina,4,771,1558
Bosnia and Herzegovina,5,964,1947
Bosnia and Herzegovina,6,1156,2337
Bosnia and Herzegovina,7,1349,2726
Bosnia and Herzegovina,8,1541,3116
Bosnia and Herzegovina,9,1734,3505
Bosnia and Herzegovina,10,1927,3894
Bosnia and Herzegovina,11,2119,4284
Bosnia and Herzegovina,12,2312,4673
Bosnia and Herzegovina,13,2505,5063
Bosnia and Herzegovina,14,2697,5452
Bosnia and Herzegovina,15,2890,5841
Bosnia and Herzegovina,16,3082,6231
Bosnia and Herzegovina,17,3275,6620
Bosnia and Herzegovina,18,3468,7010
Bosnia and Herzegovina,19,3660,7399
Bosnia and Herzegovina,20,3853,7788
Bosnia and Herzegovina,21,4045,8178
Bosnia and Herzegovina,22,4238,8567
Bosnia and Herzegovina,23,4431,8956
Bosnia and Herzegovina,24,4623,9346
Botswana,1,267,540
Botswana,2,534,1079
Botswana,3,800,1618
Botswana,4,1067,2157
Botswana,5,1334,2696
Botswana,6,1600,3235
Botswana,7,1867,3774
Botswana,8,2134,4313
Botswana,9,2400,4852
Botswana,10,2667,5391
Botswana,11,2934,5930
Botswana,12,3200,6469
Botswana,13,3467,7008
Botswana,14,3734,7547
Botswana,15,4000,8086
Botswana,16,4267,8626
Botswana,17,4534,9165
Botswana,18,4800,9704
Botswana,19,5067,10243
Botswana,20,5334,10782
Botswana,21,5600,11321
Botswana,22,5867,11860
Botswana,23,6134,12399
Botswana,24,6400,12938
Brazil,1,59,118
Brazil,2,117,236
Brazil,3,175,354
Brazil,4,234,472
Brazil,5,292,590
Brazil,6,350,708
Brazil,7,409,826
Brazil,8,467,944
Brazil,9,525,1062
Brazil,10,584,1180
Brazil,11,642,1298
Brazil,12,700,1415
Brazil,13,759,1533
Brazil,14,817,1651
Brazil,15,875,1769
Brazil,16,934,1887
Brazil,17,992,2005
Brazil,18,1050,2123
Brazil,19,1109,2241
Brazil,20,1167,2359
Brazil,21,1225,2477
Brazil,22,1284,2595
Brazil,23,1342,2713
Brazil,24,1400,2830
British Virgin Islands,1,178,359
British Virgin Islands,2,356,718
British Virgin Islands,3,533,1077
British Virgin Islands,4,711,1436
British Virgin Islands,5,888,1795
British Virgin Islands,6,1066,2154
British Virgin Islands,7,1244,2513
British Virgin Islands,8,1421,2872
British Virgin Islands,9,1599,3231
British Virgin Islands,10,1776,3590
British Virgin Islands,11,1954,3949
British Virgin Islands,12,2131,4308
British Virgin Islands,13,2309,4667
British Virgin Islands,14,2487,5026
British Virgin Islands,15,2664,5385
British Virgin Islands,16,2842,5744
British Virgin Islands,17,3019,6103
British Virgin Islands,18,3197,6462
British Virgin Islands,19,3375,6821
British Virgin Islands,20,3552,7180
British Virgin Islands,21,3730,7539
British Virgin Islands,22,3907,7898
British Virgin Islands,23,4085,8257
British Virgin Islands,24,4262,8616
Bulgaria,1,294,595
Bulgaria,2,588,1189
Bulgaria,3,882,1783
Bulgaria,4,1176,2377
Bulgaria,5,1470,2971
Bulgaria,6,1764,3565
Bulgaria,7,2058,4159
Bulgaria,8,2352,4753
Bulgaria,9,2645,5347
Bulgaria,10,2939,5942
Bulgaria,11,3233,6536
Bulgaria,12,3527,7130
Bulgaria,13,3821,7724
Bulgaria,14,4115,8318
Bulgaria,15,4409,8912
Bulgaria,16,4703,9506
Bulgaria,17,4997,10100
Bulgaria,18,5290,10694
Bulgaria,19,5584,11289
Bulgaria,20,5878,11883
Bulgaria,21,6172,12477
Bulgaria,22,6466,13071
Bulgaria,23,6760,13665
Bulgaria,24,7054,14259
Burkina Faso,1,169,342
Burkina Faso,2,338,683
Burkina Faso,3,507,1025
Burkina Faso,4,676,1366
Burkina Faso,5,845,1707
Burkina Faso,6,1014,2049
Burkina Faso,7,1183,2390
Burkina Faso,8,1351,2732
Burkina Faso,9,1520,3073
Burkina Faso,10,1689,3414
Burkina Faso,11,1858,3756
Burkina Faso,12,2027,4097
Burkina Faso,13,2196,4438
Burkina Faso,14,2365,4780
Burkina Faso,15,2534,5121
Burkina Faso,16,2702,5463
Burkina Faso,17,2871,5804
Burkina Faso,18,3040,6145
Burkina Faso,19,3209,6487
Burkina Faso,20,3378,6828
Burkina Faso,21,3547,7170
Burkina Faso,22,3716,7511
Burkina Faso,23,3884,7852
Burkina Faso,24,4053,8194
Burundi,1,67,135
Burundi,2,133,269
Burundi,3,200,403
Burundi,4,266,537
Burundi,5,332,671
Burundi,6,399,806
Burundi,7,465,940
Burundi,8,531,1074
Burundi,9,598,1208
Burundi,10,664,1342
Burundi,11,731,1477
Burundi,12,797,1611
Burundi,13,863,1745
Burundi,14,930,1879
Burundi,15,996,2013
Burundi,16,1062,2147
Burundi,17,1129,2282
Burundi,18,1195,2416
Burundi,19,1262,2550
Burundi,20,1328,2684
Burundi,21,1394,2818
Burundi,22,1461,2953
Burundi,23,1527,3087
Burundi,24,1593,3221
CIS (EI),1,207,419
CIS (EI),2,414,837
CIS (EI),3,621,1255
CIS (EI),4,828,1673
CIS (EI),5,1034,2091
CIS (EI),6,1241,2509
CIS (EI),7,1448,2927
CIS (EI),8,1655,3345
CIS (EI),9,1862,3763
CIS (EI),10,2068,4181
CIS (EI),11,2275,4599
CIS (EI),12,2482,5017
CIS (EI),13,2689,5435
CIS (EI),14,2896,5853
CIS (EI),15,3102,6271
CIS (EI),16,3309,6689
CIS (EI),17,3516,7107
CIS (EI),18,3723,7526
CIS (EI),19,3930,7944
CIS (EI),20,4136,8362
CIS (EI),21,4343,8780
CIS (EI),22,4550,9198
CIS (EI),23,4757,9616
CIS (EI),24,4964,10034
Cambodia,1,145,293
Cambodia,2,290,585
Cambodia,3,434,878
Cambodia,4,579,1170
Cambodia,5,724,1462
Cambodia,6,868,1755
Cambodia,7,1013,2047
Cambodia,8,1157,2339
Cambodia,9,1302,2632
Cambodia,10,1447,2924
Cambodia,11,1591,3216
Cambodia,12,1736,3509
Cambodia,13,1881,3801
Cambodia,14,2025,4093
Cambodia,15,2170,4386
Cambodia,16,2314,4678
Cambodia,17,2459,4970
Cambodia,18,2604,5263
Cambodia,19,2748,5555
Cambodia,20,2893,5848
Cambodia,21,3037,6140
Cambodia,22,3182,6432
Cambodia,23,3327,6725
Cambodia,24,3471,7017
Cameroon,1,68,137
Cameroon,2,135,273
Cameroon,3,203,409
Cameroon,4,270,545
Cameroon,5,337,682
Cameroon,6,405,818
Cameroon,7,472,954
Cameroon,8,539,1090
Cameroon,9,607,1226
Cameroon,10,674,1363
Cameroon,11,742,1499
Cameroon,12,809,1635
Cameroon,13,876,1771
Cameroon,14,944,1907
Cameroon,15,1011,2044
Cameroon,16,1078,2180
Cameroon,17,1146,2316
Cameroon,18,1213,2452
Cameroon,19,1281,2588
Cameroon,20,1348,2725
Cameroon,21,1415,2861
Cameroon,22,1483,2997
Cameroon,23,1550,3133
Cameroon,24,1617,3269
Canada,1,99,200
Canada,2,198,399
Canada,3,296,598
Canada,4,395,798
Canada,5,493,997
Canada,6,592,1196
Canada,7,690,1395
Canada,8,789,1595
Canada,9,888,1794
Canada,10,986,1993
Canada,11,1085,2192
Canada,12,1183,2392
Canada,13,1282,2591
Canada,14,1380,2790
Canada,15,1479,2989
Canada,16,1578,3189
Canada,17,1676,3388
Canada,18,1775,3587
Canada,19,1873,3786
Canada,20,1972,3986
Canada,21,2070,4185
Canada,22,2169,4384
Canada,23,2268,4583
Canada,24,2366,4783
Cape Verde,1,155,313
Cape Verde,2,310,626
Cape Verde,3,465,939
Cape Verde,4,619,1251
Cape Verde,5,774,1564
Cape Verde,6,929,1877
Cape Verde,7,1083,2189
Cape Verde,8,1238,2502
Cape Verde,9,1393,2815
Cape Verde,10,1547,3127
Cape Verde,11,1702,3440
Cape Verde,12,1857,3753
Cape Verde,13,2011,4066
Cape Verde,14,2166,4378
Cape Verde,15,2321,4691
Cape Verde,16,2475,5004
Cape Verde,17,2630,5316
Cape Verde,18,2785,5629
Cape Verde,19,2939,5942
Cape Verde,20,3094,6254
Cape Verde,21,3249,6567
Cape Verde,22,3403,6880
Cape Verde,23,3558,7193
Cape Verde,24,3713,7505
Cayman Islands,1,179,361
Cayman Islands,2,358,722
Cayman Islands,3,536,1083
Cayman Islands,4,715,1444
Cayman Islands,5,893,1805
Cayman Islands,6,1072,2166
Cayman Islands,7,1250,2527
Cayman Islands,8,1429,2888
Cayman Islands,9,1607,3249
Cayman Islands,10,1786,3610
Cayman Islands,11,1965,3971
Cayman Islands,12,2143,4332
Cayman Islands,13,2322,4693
Cayman Islands,14,2500,5054
Cayman Islands,15,2679,5415
Cayman Islands,16,2857,5776
Cayman Islands,17,3036,6137
Cayman Islands,18,3214,6498
Cayman Islands,19,3393,6859
Cayman Islands,20,3572,7220
Cayman Islands,21,3750,7581
Cayman Islands,22,3929,7942
Cayman Islands,23,4107,8303
Cayman Islands,24,4286,8664
Central African Republic,1,0,0
Central African Republic,2,0,0
Central African Republic,3,0,0
Central African Republic,4,0,0
Central African Republic,5,0,0
Central African Republic,6,0,0
Central African Republic,7,0,0
Central African Republic,8,0,0
Central African Republic,9,0,0
Central African Republic,10,0,0
Central African Republic,11,0,0
Central African Republic,12,0,0
Central African Republic,13,0,0
Central African Republic,14,0,0
Central African Republic,15,0,0
Central African Republic,16,0,0
Central African Republic,17,0,0
Central African Republic,18,0,0
Central African Republic,19,0,0
Central African Republic,20,0,0
Central African Republic,21,0,0
Central African Republic,22,0,0
Central African Republic,23,0,0
Central African Republic,24,0,0
Central America (EI),1,10,21
Central America (EI),2,20,41
Central America (EI),3,30,61
Central America (EI),4,40,81
Central America (EI),5,50,102
Central America (EI),6,60,122
Central America (EI),7,70,142
Central America (EI),8,80,162
Central America (EI),9,90,182
Central America (EI),10,100,203
Central America (EI),11,110,223
Central America (EI),12,120,243
Central America (EI),13,130,263
Central America (EI),14,140,283
Central America (EI),15,150,304
Central America (EI),16,160,324
Central America (EI),17,170,344
Central America (EI),18,180,364
Central America (EI),19,190,385
Central America (EI),20,200,405
Central America (EI),21,210,425
Central America (EI),22,220,445
Central America (EI),23,230,465
Central America (EI),24,240,486
Chile,1,148,299
Chile,2,295,597
Chile,3,443,895
Chile,4,590,1193
Chile,5,738,1491
Chile,6,885,1789
Chile,7,1032,2087
Chile,8,1180,2385
Chile,9,1327,2683
Chile,10,1475,2981
Chile,11,1622,3279
